date,m1_fact,m1_need,m1_shift,m1_ruo,m1_vol,m1_MinRate,m1_MaxRate,m1_shift_mad,m1_ruo_mad,m1_Flag_EndOfPeriod,m2_Ключевая_ставка,m2_Спрос,m2_Размещение,m2_Ставка_отсечения,m2_Средневзвешенная_ставка,m2_Срок,m2_Cover_ratio,m2_Rate_spread,m2_Flag_Demand,m2_MAD_score_cover,m2_MAD_score_rate_spread,m3_volume_offer,m3_volume_demand,m3_volume_placement,m3_cover_ratio,m3_yield_avg,m3_yield_spread,m3_flag_nedospros,m3_flag_perespros,m3_mad_score_cover,m3_mad_score_yield,m3_mad_score_yield_spread,m4_year,m4_month,m4_day,m4_day_type_code,m4_n_events_html,m4_n_important,m4_tax_event_weight,m4_Акцизы,m4_Бух отчетность,m4_Валютный контроль,m4_Водный налог,m4_Декларирование спирт,m4_ЕНВД,m4_ЕНП,m4_ЕСХН,m4_Земельный налог,m4_Контролируемые сделки,m4_Косвенные налоги,m4_НДПИ,m4_НДС,m4_НДФЛ,m4_НПД,m4_Налог на доп доход,m4_Налог на игорный бизнес,m4_Налог на имущество орг,m4_Налог на имущество физ,m4_Налог на прибыль,m4_Налог на сверхприбыль,m4_Налоговый мониторинг,m4_Отчетность отходы,m4_Перс учет,m4_Плата НВОС,m4_Подтверждение ОКВЭД,m4_Прослеживаемость,m4_Регулярные платежи недра,m4_Сбор водные биоресурсы,m4_Среднесписочная,m4_Страхование НС и ПЗ,m4_Страховые взносы,m4_Торговый сбор,m4_Транспортный налог,m4_Туристический налог,m4_УСН,m4_Упрощ декларирование,m4_Экологический сбор,m5_liquidity_deficit,m5_liquidity_deficit_ex_corr,m5_corr_accounts,m5_required_reserves,m5_reserve_buffer,m5_treasury_pressure,m5_treasury_pressure_ma7,m5_MAD_score_treasury_pressure,m5_MAD_score_liquidity_deficit,m5_is_month_end,m5_flag_stress,Tax_Week_Flag,Seasonal_Factor_sin,Seasonal_Factor_cos,_raw_stress_teacher,_m4_tax_kick,LSI_teacher,LSI_hgb_abs,LSI_gbr_huber,LSI_xgb_pseudohuber,LSI_lgbm_huber,LSI_cat_huber,LSI_ensemble,LSI_dlinear_tsl,LSI_ensemble_tax_adj,LSI_lgbm_tuned,LSI_lgbm_tuned_tax_adj,LSI_lgbm_local,LSI_local_teacher,LSI_lgbm_local_short_90,LSI_lgbm_local_mid_180,LSI_lgbm_local_long_365,LSI_lgbm_local_multi,LSI_structural,LSI_lgbm_stable,LSI_event_contribution,LSI_lgbm_clean,zone_tuned_naive,zone_stable_hyst,LSI_zone
2021-06-29,3169.3,3038.5,130.80000000000018,5.42,162.39,5.1,5.6,1.3954248365556825,-1.5941780819188052,0.0,550.0,,,,,,,,0.0,0.0,0.0,50000.0,49520.619000000006,27031.948,0.9904123800000001,7.15422290099108,0.0,1.0,0.0,0.7662324636128994,1.3238646912058378,0.0,2021,6,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1344.2,-1399.6,2976.6,3032.0,-55.40000000000009,-0.2999999999999545,-28.728571428571513,0.04751503423940828,1.0171872396110961,0.0,0.0,1,0.04514101777397193,-0.9989806246941579,0.37753621182151365,4.333333333333333,58.76113873530129,56.659649726494514,54.74646775520396,72.76835632324219,58.813737963433525,57.3513496017874,60.06791227403231,59.55934056585043,64.40124560736564,55.68973786436023,60.02307119769357,37.04808906771817,44.4,47.22127599656408,39.689775261813054,31.326544117325238,39.41253179190079,52.83234999336093,53.78073913312437,0.0,55.68973786436023,YELLOW,YELLOW,YELLOW
2021-06-30,3169.3,3038.5,130.80000000000018,5.28,65.4,5.0,5.75,1.3954248365556825,-1.6215753421880863,0.0,550.0,,,,,,,,0.0,0.0,0.0,50000.0,34701.857,8489.044,0.69403714,,,1.0,0.0,0.10845070453091042,0.0,0.0,2021,6,30,1,2,2,1.78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1595.8,-1366.8,3260.9,3032.0,228.9000000000001,32.799999999999955,-23.77142857142865,0.5389986696532794,0.8440106273360708,1.0,0.0,1,0.02795029824021032,-0.999609314096404,0.36364539570668164,4.333333333333333,57.11241873373945,55.73260209691614,54.54841856151031,72.76835632324219,57.672117570740696,56.249901573152805,59.39427922511243,59.50854056825165,63.72761255844576,55.58195217040334,59.915285503736676,40.333541656489885,42.0,47.204554290497036,40.01969720846739,32.06946157647927,39.7645710251479,52.92415956411094,53.90241040455277,0.0,55.58195217040334,YELLOW,YELLOW,YELLOW
2021-07-01,3169.3,3038.5,130.80000000000018,5.06,227.88,4.75,5.5,1.3954248365556825,-1.670103092496545,0.0,550.0,,,,,,,,0.0,0.0,0.0,50000.0,34701.857,8489.044,0.69403714,,,1.0,0.0,0.11208675846332383,0.0,0.0,2021,7,1,1,2,2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1469.9,-1454.3,3047.5,3032.0,15.5,-87.5,-37.72857142857151,-1.2250210550493763,0.9272143188750047,0.0,0.0,1,0.01075130776352193,-0.9999422030204416,0.36242375015726436,4.333333333333333,55.40294051215823,54.73644573256011,54.42310623197932,72.76835632324219,56.55779730391926,55.631026553905784,58.82334642912133,58.74002081174986,63.156679762454665,55.474166476446456,59.80749980977979,43.61837080162501,39.2,52.85593367813774,40.453223100106854,32.86242525040233,42.05719400954897,53.008415712713486,53.99484032818702,0.0,55.474166476446456,YELLOW,YELLOW,YELLOW
2021-07-02,3169.3,3038.5,130.80000000000018,5.11,107.9,5.0,5.5,1.3954248365556825,-1.667814113310187,0.0,550.0,,,,,,,,0.0,0.0,0.0,50000.0,34701.857,8489.044,0.69403714,,,1.0,0.0,0.11208675846332383,0.0,0.0,2021,7,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1284.7,-1437.8,2878.9,3032.0,-153.0999999999999,16.5,-35.74285714285725,0.29167167977366104,1.045420708121855,0.0,0.0,1,-0.00645086419810515,-0.9999791929590823,0.36267857304424184,3.841726618705035,52.667139308842934,53.843564005330336,54.28143191177584,72.76835632324219,55.45791170915703,55.03159703600138,58.276572197101345,57.63204172337241,62.118298815806384,55.3411587265043,59.18288534520933,46.74745002806592,35.0597609561753,57.79284050836975,40.904934988287835,33.58475086828405,44.094175454980544,53.08471476289959,54.06231742339725,0.0,55.3411587265043,YELLOW,YELLOW,YELLOW
2021-07-03,,,,,,,,,,,,,,,,,,,,,,50000.0,34701.857,8489.044,0.69403714,,,1.0,0.0,0.11208675846332383,0.0,0.0,2021,7,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,-0.023651127245231586,-0.9997202729664083,0.39004363590243024,3.841726618705035,,,,,,,,,,,,,,,,,,53.08471476289959,54.06231742339725,0.0,,GREEN,YELLOW,YELLOW
2021-07-04,,,,,,,,,,,,,,,,,,,,,,50000.0,34701.857,8489.044,0.69403714,,,1.0,0.0,0.11208675846332383,0.0,0.0,2021,7,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,-0.04084439154329611,-0.9991655196610109,0.3897894517105347,3.841726618705035,,,,,,,,,,,,,,,,,,53.08471476289959,54.06231742339725,0.0,,GREEN,YELLOW,YELLOW
2021-07-05,3169.3,3038.5,130.80000000000018,5.31,93.7,5.15,5.55,1.3954248365556825,-1.6707317070260048,0.0,550.0,,,,,,,,0.0,0.0,0.0,50000.0,34701.857,8489.044,0.69403714,,,1.0,0.0,0.11208675846332383,0.0,0.0,2021,7,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1405.6,-2399.5,2038.1,3032.0,-993.9000000000001,-961.7,-148.94285714285724,-13.9739901779561,0.9565363066536481,0.0,0.0,1,-0.05802556932878035,-0.9983150972033183,0.411982454181987,3.841726618705035,52.074671013569095,53.34448477987721,54.440406022020035,72.76835632324219,54.56238320158748,54.91031154112535,58.00518837357045,55.883622790495565,61.84691499227549,55.20622072107168,59.04794733977671,46.87521382876812,33.2,62.36625384498732,41.289660358215166,34.18116435332632,45.945692852176265,53.156566270284756,54.11471481323454,0.0,55.20622072107168,YELLOW,YELLOW,YELLOW
2021-07-06,3169.3,3038.5,130.80000000000018,5.27,87.1,5.0,5.55,1.3954248365556825,-1.6823734726557813,0.0,550.0,,,,,,,,0.0,0.0,0.0,50000.0,34701.857,8489.044,0.69403714,,,1.0,0.0,0.11208675846332383,0.0,0.0,2021,7,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1364.7,-2068.0,2328.7,3032.0,-703.3000000000002,331.5,-103.6142857142858,4.8592345037560865,0.9820484769946944,0.0,1.0,1,-0.07518957641475855,-0.9971692572470178,0.4094519412347363,3.841726618705035,51.3586555336337,52.87957121068941,54.6202555626489,72.76835632324219,53.59025658513127,54.60648967196605,57.69298587073557,54.344099906691056,61.53471248944061,55.071282715639065,58.913009334344096,47.17940308015299,31.872509960159363,66.9959718644128,41.662232356776386,34.70857860381258,47.78892760833392,53.22070684632274,54.14663859964739,0.0,55.071282715639065,YELLOW,YELLOW,YELLOW
2021-07-07,3169.3,3038.5,130.80000000000018,5.36,75.6,5.1,5.55,1.3954248365556825,-1.674255691475612,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,26720.212,15435.165,1.3360106,7.361127723610339,0.0,1.0,0.0,1.4988781726242735,1.6870683549142858,0.0,2021,7,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1556.3,-2556.6,2031.7,3032.0,-1000.3,-488.5999999999999,-165.3285714285715,-7.03501114722896,0.8503036293535287,0.0,0.0,1,-0.09233133369539122,-0.9957283388645872,0.4280098501279891,3.1428571428571432,53.575221351467846,53.382808235085896,55.384363985750305,72.76835632324219,54.37553839407045,55.162067884580914,58.21462696454595,52.939378779291545,61.357484107403096,55.32321652781089,58.46607367066804,46.47577481128816,36.254980079681275,69.73264702039371,41.43608115692947,36.54748546456544,49.238737880629536,53.29039546769428,54.20348374383618,0.0,55.32321652781089,YELLOW,YELLOW,YELLOW
2021-07-08,3193.5,3058.6,134.9000000000001,5.41,62.4,5.25,5.75,1.5294117646558745,-1.6878306875330111,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,26720.212,15435.165,1.3360106,7.361127723610339,0.0,1.0,0.0,1.4988781726242735,1.6870683549142858,0.0,2021,7,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2030.4,-1267.8,3801.0,3038.5,762.5,1288.8,18.828571428571326,18.74649156016229,0.5286793453877475,0.0,1.0,0,-0.10944576864891556,-0.993992768446958,0.4258898413597644,0.0,55.6347171242689,54.18589665867471,56.297249573224505,72.76835632324219,55.29731886565314,55.44189893395454,58.79814407094981,52.36196674304547,58.79814407094981,55.60465798892106,55.60465798892106,45.75112710878894,39.8406374501992,66.74965946437692,41.13116633893024,38.314703233278294,48.73184301219514,53.36632029459046,54.282400478253095,0.0,55.60465798892106,YELLOW,YELLOW,YELLOW
2021-07-09,3193.5,3058.6,134.9000000000001,5.48,65.6,5.45,5.75,1.5294117646558745,-1.684955751914167,1.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,26720.212,15435.165,1.3360106,7.361127723610339,0.0,1.0,0.0,1.4988781726242735,1.6870683549142858,0.0,2021,7,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1935.3,-1295.6,3678.1,3038.5,639.5999999999999,-27.799999999999955,10.17142857142848,-0.34884952183681855,0.5935586994902783,0.0,0.0,0,-0.12652781683868314,-0.9919630595773397,0.4576345146191001,0.0,59.63793663308151,55.35277433287909,57.67353260844793,72.76835632324219,56.623786797608304,56.08598686069568,59.70088738457464,52.64503744394506,59.70088738457464,55.93826766679221,55.93826766679221,45.322833928346625,48.20717131474104,64.68036635696194,41.33014353986309,40.29316366139517,48.76789118607339,53.44986634893405,54.383953986259016,0.0,55.93826766679221,YELLOW,YELLOW,YELLOW
2021-07-10,,,,,,,,,,,,,,,,,,,,,,20000.0,26720.212,15435.165,1.3360106,7.361127723610339,0.0,1.0,0.0,1.4988781726242735,1.6870683549142858,0.0,2021,7,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,-0.1435724234118113,-0.9896398128792412,0.39413514385506426,0.0,,,,,,,,,,,,,,,,,,53.44986634893405,54.383953986259016,0.0,,GREEN,YELLOW,YELLOW
2021-07-11,,,,,,,,,,,,,,,,,,,,,,20000.0,26720.212,15435.165,1.3360106,7.361127723610339,0.0,1.0,0.0,1.4988781726242735,1.6870683549142858,0.0,2021,7,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,-0.16057454459499376,-0.9870237158387383,0.393474192868735,0.0,,,,,,,,,,,,,,,,,,53.44986634893405,54.383953986259016,0.0,,GREEN,YELLOW,YELLOW
2021-07-12,3193.5,3058.6,134.9000000000001,5.5,60.2,5.4,5.75,1.6082474226251668,-1.6831858404100555,1.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,26720.212,15435.165,1.3360106,7.361127723610339,0.0,1.0,0.0,1.4988781726242735,1.6870683549142858,0.0,2021,7,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1813.6,-1291.9,3560.2,3038.5,521.6999999999998,3.699999999999818,23.199999999999882,0.10806357329248183,0.6752081938051679,0.0,0.0,0,-0.17752914918703497,-0.984115542601034,0.463556036478574,0.0,63.945400584834715,56.71655165081489,59.307646166679696,72.76835632324219,58.503578396713706,56.95152811458278,60.84953213040666,54.332635612963216,60.84953213040666,56.27121010401485,56.27121010401485,44.967456730601185,58.4,62.67775513053482,42.709435104181196,42.44893336432888,49.2787078663483,53.54478687559038,54.52518856244461,0.0,56.27121010401485,YELLOW,YELLOW,YELLOW
2021-07-13,3193.5,3058.6,134.9000000000001,5.55,55.6,5.35,5.65,1.6082474226251668,-1.6820603904649982,1.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,26720.212,15435.165,1.3360106,7.361127723610339,0.0,1.0,0.0,1.4988781726242735,1.6870683549142858,0.0,2021,7,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1886.3,-1304.8,3619.9,3038.5,581.4000000000001,-12.899999999999864,18.999999999999904,-0.13272237525184502,0.6250618545448738,0.0,0.0,0,-0.19443122004766195,-0.9809161537413774,0.46396138866103287,0.0,68.25927593632538,58.07179149403264,60.75885345078147,72.76835632324219,60.45895899372988,57.754396338836656,61.962471320124564,57.093942521158034,61.962471320124564,56.62937459722275,56.62937459722275,44.71464170047387,63.745019920318725,60.67514390410771,44.08553894370238,44.71464170047387,49.825108182761326,53.64745471871558,54.68010942900983,0.0,56.62937459722275,YELLOW,YELLOW,YELLOW
2021-07-14,3193.5,3058.6,134.9000000000001,5.6,165.5,5.2,5.65,1.6082474226251668,-1.6731793957951726,1.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,27642.036,14166.349,1.3821018,7.308233245559601,0.0,1.0,0.0,1.5984352171812388,1.6065099673083818,0.0,2021,7,14,1,1,1,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1977.5,-1297.7,3718.2,3038.5,679.6999999999998,7.099999999999909,157.3999999999999,0.1582318862772081,0.5622669850853902,0.0,0.0,1,-0.2112757555821793,-0.9774264960104055,0.46502974029998245,2.875,70.51868567581879,59.130378800292284,61.3569141482354,72.76835632324219,61.801721015047065,58.60285661098087,62.732045379559565,60.88974856349698,65.60704537955957,56.706999616494855,59.581999616494855,45.13584061047482,67.72908366533864,61.115644783741985,45.68161857282632,45.13584061047482,50.644367989014384,53.74823645783693,54.81737597967563,0.0,56.706999616494855,YELLOW,YELLOW,YELLOW
2021-07-15,3193.5,3058.6,134.9000000000001,5.6,208.0,5.55,5.75,1.6082474226251668,-1.6779359427619334,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,27642.036,14166.349,1.3821018,7.308233245559601,0.0,1.0,0.0,1.5984352171812388,1.6065099673083818,0.0,2021,7,15,1,5,5,3.44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1891.4,-8352.0,4094.7,3038.5,1056.1999999999998,-7054.3,-897.7142857142859,-102.26948009091785,0.6215312532632665,0.0,0.0,1,-0.2280577712215198,-0.9736476020539838,0.39594374549901157,4.648648648648649,69.94333957912326,59.54732434464065,61.45354035305555,72.76835632324219,62.80015086785291,58.965626545534846,63.10699968686523,64.63927905973692,67.75564833551388,56.721191572434506,61.36984022108315,45.54540444090195,67.33067729083665,61.62798108073226,46.724920209775384,45.54540444090195,51.2994352438032,53.8451867151539,54.93562325809407,0.0,56.721191572434506,YELLOW,YELLOW,YELLOW
2021-07-16,3193.5,3058.6,134.9000000000001,5.71,200.6,5.5,5.9,1.6082474226251668,-1.6726296955862925,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,27642.036,14166.349,1.3821018,7.308233245559601,0.0,1.0,0.0,1.5984352171812388,1.6065099673083818,0.0,2021,7,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1760.9,-8405.0,3958.8,3038.5,920.3000000000002,-53.0,-835.4857142857145,-0.7143799979402622,0.7097226593285371,0.0,0.0,1,-0.24477230089725957,-0.9695805901076308,0.3636979626660861,4.648648648648649,67.20414374970014,59.52909163565555,60.8687059369376,72.76835632324219,63.23540536765955,58.941926477997264,63.068697148298426,67.6472050824857,67.71734579694707,55.86345851900594,60.51210716765459,48.21065329081983,62.94820717131474,61.91075759266194,47.337921912506886,45.72780625222699,51.65882858579861,53.91036718692911,54.95511558652613,0.0,55.86345851900594,YELLOW,YELLOW,YELLOW
2021-07-17,,,,,,,,,,,,,,,,,,,,,,20000.0,27642.036,14166.349,1.3821018,7.308233245559601,0.0,1.0,0.0,1.5984352171812388,1.6065099673083818,0.0,2021,7,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,-0.2614143985111562,-0.965226663665613,0.3010374620875712,4.648648648648649,,,,,,,,,,,,,,,,,,53.91036718692911,54.95511558652613,0.0,,GREEN,YELLOW,YELLOW
2021-07-18,,,,,,,,,,,,,,,,,,,,,,20000.0,27642.036,14166.349,1.3821018,7.308233245559601,0.0,1.0,0.0,1.5984352171812388,1.6065099673083818,0.0,2021,7,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,-0.2779791393987801,-0.9605871111248129,0.2696359557439498,4.648648648648649,,,,,,,,,,,,,,,,,,53.91036718692911,54.95511558652613,0.0,,GREEN,YELLOW,YELLOW
2021-07-19,3193.5,3058.6,134.9000000000001,5.78,237.95,5.6,6.25,1.6082474226251668,-1.6696588865943167,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,27642.036,14166.349,1.3821018,7.308233245559601,0.0,1.0,0.0,1.5984352171812388,1.6065099673083818,0.0,2021,7,19,1,1,1,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1725.3,-8347.0,3929.2,3038.5,890.6999999999998,58.0,-1011.3142857142858,0.8956947182296651,0.7310232716232263,0.0,0.0,1,-0.2944616217868012,-0.9556633054034704,0.29225901912357355,4.648648648648649,61.51249006952179,59.210715205134974,59.89125563760924,72.76835632324219,62.66283524700212,58.45180758390459,62.596993999378626,68.96814307834957,67.24564264802727,54.93885113161457,59.587499780263215,50.16701461612424,54.800000000000004,62.52068361108568,46.850078229075585,45.850468594605246,51.740410144922166,53.94477526206559,54.86820055720315,0.0,54.93885113161457,YELLOW,YELLOW,YELLOW
2021-07-20,3193.5,3058.6,134.9000000000001,5.85,212.2,5.55,5.95,1.6082474226251668,-1.6847826083904376,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,27642.036,14166.349,1.3821018,7.308233245559601,0.0,1.0,0.0,1.5984352171812388,1.6065099673083818,0.0,2021,7,20,1,9,9,3.69,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-1728.6,-8359.0,3931.1,3038.5,892.5999999999999,-12.0,-1009.057142857143,-0.11966771539100976,0.7269005724694156,0.0,0.0,1,-0.3108569682435036,-0.9504567035349151,0.2926440373775787,4.720682302771856,54.485154300186366,58.72780480198064,59.11113855273929,72.76835632324219,61.86102888639944,57.75954703660799,62.04557512019392,67.91491060845343,66.76625742296577,53.99104716800228,58.71172947077414,51.95485612398177,37.45019920318725,63.130609629509436,46.40640419779885,45.848780147746325,51.79526465835153,53.9463070352522,54.70333874044087,0.0,53.99104716800228,YELLOW,YELLOW,YELLOW
2021-07-21,3193.5,3058.6,134.9000000000001,5.76,377.9,5.3,5.9,1.6082474226251668,-1.7059891103981866,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,58071.431,19999.952,2.9035715499999997,7.320000000000001,0.0,0.0,1.0,4.884811612085795,1.6244307560183866,0.0,2021,7,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1751.6,-831.0,3959.1,3038.5,920.5999999999999,7528.0,65.84285714285708,109.24719578653536,0.7095852360234102,0.0,1.0,1,-0.3271603271220951,-0.9449688462364056,0.30405698744057846,4.720682302771856,47.69171148324772,55.628293201722144,56.830425646760354,72.76835632324219,58.083794171617534,55.13391020511155,59.688955909690755,64.22692180054598,64.40963821246261,52.291261569015965,57.01194387178782,52.53860654295244,29.482071713147413,58.94161680810843,45.229084716152684,45.052417547315045,49.74103969052538,53.89207545607276,54.39978204440422,0.0,52.291261569015965,YELLOW,YELLOW,YELLOW
2021-07-22,3193.5,3058.6,134.9000000000001,5.7,511.1,5.35,5.8,1.6082474226251668,-1.7218181815051232,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,58071.431,19999.952,2.9035715499999997,7.320000000000001,0.0,0.0,1.0,4.884811612085795,1.6244307560183866,0.0,2021,7,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1771.3,-2561.0,4553.7,3038.5,1515.1999999999998,-1730.0,-179.457142857143,-24.988001012025553,0.6922698995774046,0.0,0.0,1,-0.34336687399638804,-0.939201357453208,0.3305721552416409,4.720682302771856,42.010347643805304,52.54034422791966,54.73401972318749,72.76835632324219,54.70134316970693,52.532229386061786,57.45525856602361,58.509796224708815,62.175940868795465,50.638205824001886,55.35888812677374,53.13747349507852,25.89641434262948,54.68078856935141,44.60454322668141,44.2038282006854,47.82971999890607,53.786502588448165,53.99062694286371,0.0,50.638205824001886,YELLOW,YELLOW,YELLOW
2021-07-23,3193.5,3058.6,134.9000000000001,5.75,544.68,5.35,5.85,1.6082474226251668,-1.7158469942229786,0.0,550.0,,,,,,,,0.0,0.0,0.0,20000.0,58071.431,19999.952,2.9035715499999997,7.320000000000001,0.0,0.0,1.0,4.884811612085795,1.6244307560183866,0.0,2021,7,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1657.0,-2518.0,4443.6,3038.5,1405.1000000000004,43.0,-174.32857142857156,0.6730433544133388,0.7674748033081705,0.0,0.0,1,-0.3594718130884232,-0.9331559438780432,0.35781096973903137,4.720682302771856,37.44364589165398,49.30347892084616,52.83001188332717,72.76835632324219,51.24803334988756,49.287416013919,55.08745929824441,51.83013828289997,59.80814160101627,49.80490687159508,54.525589174366935,51.37249292412788,23.50597609561753,50.45029822446188,43.980001737210124,43.47423836957187,45.96817944374796,53.6585474562573,53.57346028493634,0.0,49.80490687159508,YELLOW,YELLOW,YELLOW
2021-07-24,,,,,,,,,,,,,,,,,,,,,,20000.0,58071.431,19999.952,2.9035715499999997,7.320000000000001,0.0,0.0,1.0,4.884811612085795,1.6244307560183866,0.0,2021,7,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,-0.3754703786876202,-0.9268343944460494,0.3532359088864425,4.720682302771856,,,,,,,,,,,,,,,,,,53.6585474562573,53.57346028493634,0.0,,GREEN,YELLOW,YELLOW
2021-07-25,,,,,,,,,,,,,,,,,,,,,,20000.0,58071.431,19999.952,2.9035715499999997,7.320000000000001,0.0,0.0,1.0,4.884811612085795,1.6244307560183866,0.0,2021,7,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,-0.3913578365610259,-0.9202385798054075,0.37919997961685054,4.720682302771856,,,,,,,,,,,,,,,,,,53.6585474562573,53.57346028493634,0.0,,GREEN,YELLOW,YELLOW
